"移動先から支援地へ帰還する場合の保障を行う"	"移動先から支援地へ帰還するための学習支援を行う"
"近畿各県へ避難してきた被災者を支援する"	"被災者支援情報を提供する"
"近畿各県へ避難してきた被災者を支援する"	"電話や面談による法律相談を行う"
"避難者の声を聴く"	"避難者への聞き取り調査を行う"
"近畿各県へ避難してきた被災者を支援する"	"避難者への聞き取り調査を行う"
"子育て中の母親を雇用する"	"子どもたちの将来の土台を作る"
"気仙沼に工房を作る"	"30人の雇用を生み出す"
"東京電力が損害賠償として１３億１５００万円富岡町に払う"	"本来ならば得られるはずだった水道使用料やたばこ税などの減収分を東電が補償する"
"東京電力が損害賠償として１３億１５００万円富岡町に払う"	"避難先での学校・仮庁舎の建設費を東電が補償する"
"東日本大震災津波で被害に遭った文化財の救援活動報告の展示会を行う"	"被災資料の現状報告を行う"
"東日本大震災津波で被害に遭った文化財の救援活動報告の展示会を行う"	"これまでの文化財救助活動への全国の支援に感謝を表明する"
"東日本大震災津波で被害に遭った文化財の救援活動報告の展示会を行う"	"これからの文化財救援活動への支援を呼びかける"
"災害研究を行う"	"被災者が他地域に移り住んだ時に地域社会に起こる変化について研究する"
"各自治体の現状に合わせた支援態勢を取る"	"復興庁を被災地に移転する"
"手抜き除染の再発防止策をまとめる"	"適切な手法で除染しているかどうかを調査する"
"適切な手法で除染しているかどうかを調査する"	"除染現場に環境省職員を配置し、監視を強化す"
"適切な手法で除染しているかどうかを調査する"	"除染に関する通報への省内対応について調査する"
"適切な手法で除染しているかどうかを調査する"	"現場責任者に聞き取り調査を行う"
"手抜き除染による汚染に対する国民の不安をなくす"	"手抜き除染の再発防止策をまとめる"
"双葉郡全体の復興"	"双葉郡の人材育成ビジョンを2013年5月に策定"
"双葉郡の人材育成ビジョンを2013年5月に策定"	"復興に向けた育むべき人材像検討"
"双葉郡の人材育成ビジョンを2013年5月に策定"	"復興教育検討"
"双葉郡の人材育成ビジョンを2013年5月に策定"	"人材育成のロードマップ検討"
"双葉郡の人材育成ビジョンを2013年5月に策定"	"毎月会合を行う"
"コウナゴ漁の本格操業"	"コウナゴ漁の試験操業を実施する"
"山田町の雇用を確保する"	"緊急雇用事業を受ける"
"復興支援予算を受けて事業を行う"	"緊急雇用事業を受ける"
"大雪りばぁねっと。の活動を休止する"	"大雪りばぁねっと。全従事者の解雇"
"茨城、福島両県の観光を盛り上げる"	"いわき・ときわ路夢街道キャンペーンを行う"
"JR東日本利用客を増やす"	"いわき・ときわ路夢街道キャンペーンを行う"
"茨城、福島両県の観光を盛り上げる"	"茨城県への観光客を増やす"
"地域の活性化"	"茨城県への観光客を増やす"
"オーガニックコットンプロジェクトに取り組む"	"フクシマオーガニックコットンベイブを販売する"
"オーガニックコットンプロジェクトに取り組む"	"和綿の有機栽培を行う"
"オーガニックコットンプロジェクトに取り組む"	"和綿から人形を作る"
"遠隔地の消費者が福島のことを考える"	"フクシマオーガニックコットンベイブを買った人がタネを育てて綿をいわき市に送る"
"ブックボーイを再興する"	"ブックボーイ駅前本店を再開する"
"子どもに被災の映像を見せない"	"子どもに本を買う"
"震災・津波による全行方不明者の身元を確認し、遺族に渡す"	"震災・津波による行方不明者を捜索する"
"震災・津波による全行方不明者の身元を確認し、遺族に渡す"	"DNA鑑定だけでなく、似顔絵なども活用する"
"被災者に寄り添った活動を行う"	"パトロールを行う"
"復興への希望を音楽に託す"	"若山牧水の「みなかみ紀行」をオペラにする"
"若山牧水の「みなかみ紀行」をオペラにする"	"東北を訪ね歩いた際の体験や、触れ合った被災者の思いを伝える"
"東北を訪ね歩いた際の体験や、触れ合った被災者の思いを伝える"	"「東北の人たちへ送る哀歌」を作曲"
"東京や新潟で「東北の人たちへ送る哀歌」を演奏する"	"「東北の人たちへ送る哀歌」を作曲"
"東北を訪ね歩いた際の体験や、触れ合った被災者の思いを伝える"	"東京や新潟で「東北の人たちへ送る哀歌」を演奏する"
"本店オフィスサービスセンター移転により雇用を創出する"	"本店オフィスサービスセンターを福島県に移転する"
"賠償や除染業務を本店から福島復興本社に全面移管する"	"本店オフィスサービスセンターを福島県に移転する"
"福島第一原発事故による汚染について除染を行う"	"原発廃炉に向けた技術開発を行う国際チームを東京に設置する"
"福島第一原発事故の賠償責任を果たす"	"賠償についての説明が分かりづらい、対応が遅いとの批判に応える"
"賠償についての説明が分かりづらい、対応が遅いとの批判に応える"	"簡潔明瞭、スピード感を持って対応する"
"福島第一原発事故による汚染について除染を行う"	"自治会レベルの除染に放射線の知識がある東電社員延べ１０万人を参加させ、協力させる"
"福島第一原発事故の賠償責任を果たす"	"賠償や除染業務を本店から福島復興本社に全面移管する"
"福島第一原発事故による汚染について除染を行う"	"賠償や除染業務を本店から福島復興本社に全面移管する"
"福島第一原発事故で失った消費者の信頼を回復する"	"福島第一原発事故の賠償責任を果たす"
"福島第一原発事故で失った消費者の信頼を回復する"	"福島第一原発事故による汚染について除染を行う"
"震災の悲惨さを伝える"	"モニュメントとして漂着した船を保存する"
"喜界島島民の防災意識を高める"	"モニュメントとして漂着した船を保存する"
"被災した零細事業者の二重ローン問題を解消する"	"「東日本大震災事業者再生支援機構」の事業再生プログラムの利用を増やす"
"「東日本大震災事業者再生支援機構」の事業再生プログラムの利用を増やす"	"事業再生プログラムの認知度を上げる"
"事業再生プログラムの認知度を上げる"	"説明会や相談会をひらき、事業再生プログラムについて説明する"
"チリ地震の教訓を生かす"	"模型を作り、津波の恐ろしさを伝える"
"模型を作り、津波の恐ろしさを伝える"	"宮古市内の小中学校の教員を招いて模型の津波実演をし、防災教育に役立てる"
"模型を作り、津波の恐ろしさを伝える"	"宮古市内の小中学校で出張防災授業を行う"
"東日本大震災の教訓を生かす"	"模型の作り方や実演方法を普及させる"
"模型の作り方や実演方法を普及させる"	"さらに多くの地域で実演を行い、防災教育に役立てる"
"阪神淡路大震災や、その後の様々な自然災害から得た教訓を生かし、防災教育を推進する"	"ぼうさい甲子園を開催する"
"えんずのわりの伝統を守る"	"鳥追いの行事を行う"
"東松島市宮戸の月浜地区の被災者を元気づける"	"鳥追いの行事を行う"
"えんずのわりの伝統を守る"	"えんずのわりの行事を祝う"
"秋田市に認知症お年寄りのためののグループホームを作る"	"日本家屋の良さを生かしたグループホームを作る"
"日本家屋の良さを生かしたグループホームを作る"	"一軒一軒大工の手作りによる個性がある古い日本家屋で、計約４０部屋をつなぐ新しいグループホームを作る"
"一軒一軒大工の手作りによる個性がある古い日本家屋で、計約４０部屋をつなぐ新しいグループホームを作る"	"東日本大震災による液状化現象によって被災した家屋を移築する"
"一軒一軒大工の手作りによる個性がある古い日本家屋で、計約４０部屋をつなぐ新しいグループホームを作る"	"屋根部分をグループホームのために提供してもらう"
"東日本大震災の津波で浸水した災害危険区域外の被災者への住宅再建支援を行う"	"仙台市が東日本大震災の津波で浸水した災害危険区域外の被災者への住宅再建支援を行う"
"東日本大震災の津波で浸水した災害危険区域外の被災者への住宅再建支援を行う"	"国が東日本大震災の津波で浸水した災害危険区域外の被災者への住宅再建支援を行う"
"「最近深夜に暴走族が多い」を解決する"	"検問を設置しましょう"
"名前を募集する"	"IssueSolver"
"空家を改修してコミュニティスペースを作る"	"子どものためのコミュニティスペース"
"「企業同士の交流が少ない」を解決する"	"使用する部屋を交換する。"
"「大垣から羽島駅へアクセスしづらい」を解決する"	""
"サークル活動の形成活発化"	"FBのグループを立ち上げる"
"今後「ゴオルシェア（仮）」を幅広く使ってもらう"	"ゆるキャラをデザインしてアピールする"
"南海トラフ地震に備える"	"Race for Resilience in 名古屋： 防災・減災に役立つツールを開発する！"
"Race for Resilience: アジアの発展途上国で使える防災・減災のためのツールを2日間で開発する"	"Race for Resilience in 名古屋： 防災・減災に役立つツールを開発する！"
"「夜になると暗い(電灯が少ない)」を解決する"	"レストランなどのお店がたくさんある状態にする"
"電灯を増やす"	"電灯を作るポイントを選ぶ"
"「大垣から羽島駅へアクセスしづらい」を解決する"	"渋滞緩和のため橋を増やす"
"「夜になると暗い(電灯が少ない)」を解決する"	"イルミネーションイベントを毎週やる"
"電灯を増やす"	"市役所に電灯設置をお願いする"
"レストランなどのお店がたくさんある状態にする"	"B1グランプリに出店してもらって優勝できるよう支援する"
"震災復興"	"Jess"
"「企業同士の交流が少ない」を解決する"	"入居部屋の壁をなくしてみる"
"「大垣から羽島駅へアクセスしづらい」を解決する"	"SJ全体で利用できる共用タクシーを作る"
"「最近深夜に暴走族が多い」を解決する"	"コンビニにおける暴走族の駐車禁止"
"サークル活動の形成活発化"	"「企業同士の交流が少ない」を解決する"
"「企業同士の交流が少ない」を解決する"	"サークル活動の形成活発化"
"FBのグループを立ち上げる"	"定例会を作る"
"「最近深夜に暴走族が多い」を解決する"	"条例を作りましょう．"
"恵那市笠置町での見守りセンサーを使った見守り活動"	"光ネットワーク網を利用する形で見守りシステムを導入する"
"恵那市笠置町での見守りセンサーを使った見守り活動"	"高齢者の方にヒアリングして利用者を選定する"
"高齢者の方にヒアリングして利用者を選定する"	"利用者の選定基準を決める"
"高齢者の方にヒアリングして利用者を選定する"	"選定した利用者に同意書にサインしてもらう"
"光ネットワーク網を利用する形で見守りシステムを導入する"	"各家庭に見守り機器を設置する"
"各家庭に見守り機器を設置する"	"見守り機器の設置工事を行う"
"恵那市笠置町での見守りセンサーを使った見守り活動"	"家族と見守り組織と連携して見守りシステムを運用する"
"家族と見守り組織と連携して見守りシステムを運用する"	"登録同意書を用意して高齢者の個人情報を関係者で共有する"
"家族と見守り組織と連携して見守りシステムを運用する"	"緊急連絡用の連絡カードを作って配布する"
"家族と見守り組織と連携して見守りシステムを運用する"	"見守りのレポートを定期的に作ってご家族に配信する"
"恵那市笠置町での見守りセンサーを使った見守り活動"	"災害時に見守りデーを活用した安否確認ができるようにする"
"恵那市笠置町での見守りセンサーを使った見守り活動"	"医療機関で見守りデータを予防医療に活用できるようにする"
"Developing a system to collect and use energy consumption open data"	"Designing an ontology for describing energy open data"
"「夜になると暗い(電灯が少ない)」を解決する"	"レストランなどお店がたくさんできる。"
"SJ全体で利用できる共用タクシーを作る"	"羽島駅の利用者を増やす"
"サークル活動の形成活発化"	"勉強会を開く"
"サークル活動の形成活発化"	"ゴオルシェアでサークル形成支援"
"「夜になると暗い(電灯が少ない)」を解決する"	"電灯を増やす"
"Race for Resilience in 名古屋： 防災・減災に役立つツールを開発する！"	"「災害図上訓練（DIG）」＋「防災運動会」をデザインしてその支援アプリを作る"
"Race for Resilience in 名古屋： 防災・減災に役立つツールを開発する！"	"外国人や視聴覚障害者が避難できるようなアプリをつくる"
"Test"	"test t"
"南海トラフ地震に備える"	"名古屋市が持つ情報を一般市民が再編集して減災啓蒙作品を作るコンテストを開催"
"レストランなどのお店がたくさんある状態にする"	"コンビニを増やす"
"イルミネーションイベントを毎週やる"	"大垣ゆかりのイベントを探して集める"
"Toinen parent"	"Toinen"
"Test"	"Toinen"
"Race for Resilience in 名古屋： 防災・減災に役立つツールを開発する！"	"災害リスク情報を投稿して地図上で共有するためのシステムを作る"
"今後「ゴオルシェア（仮）」を幅広く使ってもらう"	"名前を募集する"
"名前を募集する"	"解決サポ"
"「大垣から羽島駅へアクセスしづらい」を解決する"	"羽鳥駅を大垣市内に移転させる"
"「大垣から羽島駅へアクセスしづらい」を解決する"	"ソフトピアジャパンと羽鳥駅の直行バスを作る"
"Toinen parent"	"Test"
"Race for Resilience in 名古屋： 防災・減災に役立つツールを開発する！"	"「すごい避難訓練ゲーム」を開発する"
"サークル活動の形成活発化"	"サークル活動への助成金を作る"
"test t"	"Solving: ""uuuu"""
"Solving: ""uuuu"""	"title"
"恵那市笠置町での見守りセンサーを使った見守り活動"	"笠置町の見守り組織を結成する"
"Designing an ontology for describing energy open data"	"State of the art of Ontology Design in the Energy and Civil Engineering industrial fields"
"バスに乗っている時間を充実させるアプリ「バスノート」を作る"	"バスや路線へのレビュー・感想を投稿する機能をつける"
"バスに乗っている時間を充実させるアプリ「バスノート」を作る"	"当日の路線周辺のイベント情報を推薦する機能をつける"
"バスにAEDを積んだ「街のAED」"	"近くのAEDの検索機能をつける"
"バスにAEDを積んだ「街のAED」"	"バス側に連絡が行く機能をつける"
"Construct a platform of structured and editable information visualisation and publication"	"Correlate the review synthesis and the available Energy and Building industry field Data"
"Model the objective Human Machine Inteface"	"Propose possible data models "
"Model the objective Human Machine Inteface"	"Benchmark the technologies involved in the development process"
"エスカに点字ブロックが無い問題を解決する"	"点字のインフォメーションを作る"
"音声案内をアプリで行う"	"全体図的な案内をアプリで読み上げる"
"車イスイッチを開発する"	"ボタンを作る"
"ボタンを作る"	"アウト！ボタンを作る"
"階段の段数を収集する仕組みを作る"	"階段の段数を数える仕組み"
"階段の段数を収集する仕組みを作る"	"階段の位置情報の取得"
"階段の位置情報の取得"	"地図上のノード設定"
"ボタンから送られた情報を集めるサーバーを作る"	"DB のスキーマを決める"
"ボタンから送られた情報を集めるサーバーを作る"	"API を作る"
"ボタンから送られた情報を見るためのクライアントを作る"	"地図を表示する機能を作る"
"撤去依頼の音声合成・再生システムの実装"	"音声再生システムの実装"
"市バスのデータを使って新しいサービスを試作する"	"バスの運行データを使って音楽を作ろう"
"バスの待ち時間の有効利用を支援する「Fat or Walk」を作る"	"プレゼン資料を作る"
"バス停の近くにあるトイレを推薦するアプリを作る"	"トイレの位置情報を含むデータを入手・作成する"
"バス停の近くにあるトイレを推薦するアプリを作る"	"現在地からそのトイレまでの移動時間を表示してトイレ推薦"
"近くのAEDの検索機能をつける"	"最寄りのAEDバスの検索機能をつける"
"「病院に行くとき、どの科に行けば良いのかわからない」を解決するアプリを作る"	"画面上の体の絵で具合の悪い部分をタップすると問診形式で近所の病院を推薦"
"画面上の体の絵で具合の悪い部分をタップすると問診形式で近所の病院を推薦"	"問診機能のための質問集を作る"
"車イスイッチを開発する"	"ボタンから送られた情報を集めるサーバーを作る"
"ボタンを作る"	"現在の位置情報を取得する仕組みを作る"
"車椅子など外出困難な方が思わず地下街に行きたくなるサービスを作る"	"バリアフリーポータルサイトを作る"
"ボタンを作る"	"いいね！ボタンを作る"
"ボタンを作る"	"条件付きでいいね！ボタンを作る"
"階段の段数を収集する仕組みを作る"	"データを保存する場所・方法"
"「どけナビ」を開発する"	"障害物検知"
"「どけナビ」を開発する"	"撤去依頼の音声合成・再生システムの実装"
"「名古屋はわかりづらい」を解決する"	"道の駅や旅行会社、地元雑誌などのノウハウを活かす"
"「名古屋はわかりづらい」を解決する"	"イベントを通して名古屋をPR"
"借りやすい貸しスペースを作る"	"空家を改修してコミュニティスペースを作る"
"地域とのつながりを増やす"	"空家を改修してコミュニティスペースを作る"
"誰もが落ち着けるような空間をつくる"	"空家を改修してコミュニティスペースを作る"
"空家を改修してコミュニティスペースを作る"	"外国人とのコミュニティスペース"
"空家を改修してコミュニティスペースを作る"	"地域の高齢者とのコミュニティスペース"
"画面上の体の絵で具合の悪い部分をタップすると問診形式で近所の病院を推薦"	"ユーザの現在位置に近い病院を推薦する"
"ナビゲーションシステムを作る"	"障害物を避けた経路計算を実装"
"エスカに点字ブロックが無い問題を解決する"	"音声案内をアプリで行う"
"恵那市笠置町での見守りセンサーを使った見守り活動"	"補助金を獲得する"
"各家庭に見守り機器を設置する"	"各家庭に見守り機器を設置するためのヒアリングを行う"
"家族と見守り組織と連携して見守りシステムを運用する"	"見守りの運用ルールを整備して関係者に周知する"
"恵那市笠置町での見守りセンサーを使った見守り活動"	"見守りの収益構造を作る"
"Developing a system to collect and use energy consumption open data"	"Construct a platform of structured and editable information visualisation and publication"
"バスの待ち時間の有効利用を支援する「Fat or Walk」を作る"	"次のバスまでの時間を表示して「Fat」「Walk」を選ばせる画面を作る"
"バスの到着までの時間から判断してくれる「走れば間に合う」"	"松岡修造っぽい声を用意する"
"公共交通機関移動支援"	"乗り換えのときに歩く経路も推薦"
"State of the art of Ontology Design in the Energy and Civil Engineering industrial fields"	"Review Ontology Design research field"
"State of the art of Ontology Design in the Energy and Civil Engineering industrial fields"	"Review ontology vocabularies that contain relevant potential relevant references for the designed ontology"
"外出困難者を支援する屋内位置情報サービスを構築する"	"名駅地下街のバリアフリーマップを作る"
"「どけナビ」を開発する"	"どけナビのインタフェースを実装する"
"「どけナビ」を開発する"	"ナビゲーションシステムを作る"
"車椅子など外出困難な方が思わず地下街に行きたくなるサービスを作る"	"車イスイッチを開発する"
"車イスイッチを開発する"	"ボタンから送られた情報を見るためのクライアントを作る"
"車椅子など外出困難な方が思わず地下街に行きたくなるサービスを作る"	"階段の段数を収集する仕組みを作る"
"「どけナビ」を開発する"	"バリアフリーデータベース"
"外出困難者を支援する屋内位置情報サービスを構築する"	"外出困難者が思わず地下街に行きたくなるサービスを考える"
"階段の段数を収集する仕組みを作る"	"Rewardの設定"
"ボタンから送られた情報を見るためのクライアントを作る"	"ボタンの情報を地図上にマッピングする機能を作る"
"車椅子など外出困難な方が思わず地下街に行きたくなるサービスを作る"	"「どけナビ」を開発する"
"ボタンから送られた情報を集めるサーバーを作る"	"LOD としてデータを公開する"
"市バスのデータを使って新しいサービスを試作する"	"バスの待ち時間の有効利用を支援する「Fat or Walk」を作る"
"バスの待ち時間の有効利用を支援する「Fat or Walk」を作る"	"目的地から最寄りのバス停を地図上で推薦する画面を作る"
"市バスのデータを使って新しいサービスを試作する"	"バスにAEDを積んだ「街のAED」"
"次のバスまでの時間を表示して「Fat」「Walk」を選ばせる画面を作る"	"画面のデザインを決める"
"公共交通機関移動支援"	"周囲の観光地を推薦する機能をつける"
"バスの到着までの時間から判断してくれる「走れば間に合う」"	"現在地やバス停位置，バスの位置，歩行速度などから間に合うかを予測する機能を作る"
"「名古屋はわかりづらい」を解決する"	"企画運営を誰でもできるようにする"
"「名古屋はわかりづらい」を解決する"	"各情報を一括して管理"
"空家を改修してコミュニティスペースを作る"	"動物のいる空間"
"家族と見守り組織と連携して見守りシステムを運用する"	"アクセス権限の適切な管理"
"見守りの収益構造を作る"	"廃棄するはずの余った農産物を都会のコミュニティに売る"
"市バスのデータを使って新しいサービスを試作する"	"公共交通機関移動支援"
"市バスのデータを使って新しいサービスを試作する"	"バスに乗っている時間を充実させるアプリ「バスノート」を作る"
"市バスのデータを使って新しいサービスを試作する"	"バス停の近くにあるトイレを推薦するアプリを作る"
"市バスのデータを使って新しいサービスを試作する"	"バスの到着までの時間から判断してくれる「走れば間に合う」"
"目的地から最寄りのバス停を地図上で推薦する画面を作る"	"現在地に最も近く，目的地に行けるバスに乗れるバス停の検索モジュールを作る"
"バスの待ち時間の有効利用を支援する「Fat or Walk」を作る"	"次のバス停まで歩く場合のナビゲーションマップを作る"
"バスの運行データを使って音楽を作ろう"	"運行データからメロディー等を生成するアルゴリズムを作る"
"Construct a platform of structured and editable information visualisation and publication"	"Review Human Machine Interface research field"
"Correlate the review synthesis and the available Energy and Building industry field Data"	"Model the objective Human Machine Inteface"
"「県外の人にはあまり愛知のイメージがない」を解決する"	"愛知・名古屋のことならなんでも知っているスーパーコンシェルジュの存在"
